# SPOT, PRICE, DELTA, VEGA
2.576335015041347987e+01,1.419050384984132585e+01,-1.001154415660041153e+00,9.938244230480479391e-02
4.595166512982071794e+01,7.090798622830785103e-01,-9.479890146739937684e-01,5.401778026376346631e+00
4.794706294686626791e+01,4.704379358352691609e-01,-9.574860650788259431e-01,5.561834602305501640e+00
3.693017141074288645e+01,3.848903583928894978e+00,-9.860746510979601087e-01,3.824249874304073149e+00
1.564385735660485111e+01,2.431005109056657076e+01,-1.001152228923724241e+00,6.023801023665278226e-02
7.070097584399351831e+01,1.284398803169772623e-03,-9.964771965126162367e-01,3.055500669892791343e+00
6.422985635406199378e+01,7.217163607575341998e-03,-9.895118479468633099e-01,3.934291132566500870e+00
1.529570482819057275e+01,2.465816498038265436e+01,-1.001154050438635368e+00,5.891485182874082321e-02
4.112857749142646568e+00,3.584101718379934454e+01,-1.001153985786975786e+00,1.583693818664988137e-02
6.618039817822702275e+01,3.590252662280666446e-03,-1.001897443405895816e+00,2.638351368874668257e+00
3.591970974203857736e+01,4.510897418166945450e+00,-9.896335471441349840e-01,3.200438416760187366e+00
4.530503253859735224e+01,8.234422818449647075e-01,-9.515606768146683825e-01,5.300970397797827971e+00
4.440170466290042128e+01,9.815003156962065489e-01,-9.551145038580440838e-01,5.279072164308310278e+00
6.398009627016704570e+01,7.271884715876751268e-03,-9.891553004897389867e-01,3.785613847095646189e+00
4.862827926927401023e+01,4.110705664794395697e-01,-9.601229117098725174e-01,5.578585952690302996e+00
6.316945756164781045e+01,8.977419604721448634e-03,-9.943132497716735685e-01,3.898330430431041549e+00
4.162487126395042480e+01,1.682895307354080661e+00,-9.543003929697211341e-01,5.172526063548702702e+00
1.900061340811361532e+01,2.095335305412493554e+01,-1.001147458550892155e+00,7.330744863328883532e-02
1.725500122483300913e+01,2.269889522081312094e+01,-1.001152914579070741e+00,6.645363454520139546e-02
4.120957471700225483e+01,1.811856011703303571e+00,-9.545979564202297096e-01,5.067860967014755857e+00
2.094254970696983520e+01,1.901141219925774450e+01,-1.001149710270760274e+00,8.067385937714240118e-02
1.509475323639080102e+01,2.485910004938385498e+01,-1.001155481086736021e+00,5.813216338843546493e-02
5.034769255480050276e+01,2.759952010706904768e-01,-9.596553269402539055e-01,5.750133915726509670e+00
5.920892918233170121e+01,3.070094374515877633e-02,-9.922177143345444206e-01,4.256120830792764487e+00
6.714333464152504405e+01,3.596119144612094486e-03,-9.952526651719763029e-01,3.667521372893798315e+00
4.041849422060019492e+01,2.089075885244082276e+00,-9.672045337550615463e-01,4.916784037386378259e+00
5.445210897659610083e+01,1.013459682833215969e-01,-9.660832099642597814e-01,5.127892855807425043e+00
7.698522658118280049e+01,2.010066374355614673e-04,-1.003782808507623026e+00,1.689546927991862235e+00
3.346877478634145575e+01,6.521953387313232930e+00,-9.992121952520696126e-01,8.619592720603511671e-01
6.260564711125910264e+01,1.210740780242914455e-02,-9.931171085935317500e-01,3.682838558973890564e+00
1.250140303764161409e+01,2.745246948676647136e+01,-1.001154026135729458e+00,4.814594962057495986e-02
2.997840514596440187e+01,9.975613700773255488e+00,-1.001152003669024459e+00,1.167247113623963578e-01
4.127122149020775055e+01,1.798153171276115847e+00,-9.595997636807724884e-01,5.118473247438549478e+00
1.422974099835699668e+01,2.572419746368354154e+01,-1.001147793105221950e+00,5.485613228398109054e-02
4.841870880285163281e+01,4.292943366334895927e-01,-9.607153593063001429e-01,5.452600293199856729e+00
4.455843183581546896e+01,9.472537066549950868e-01,-9.506799030862460587e-01,5.244643863587589827e+00
4.518945763768122958e-01,3.950197702328765104e+01,-1.001157106754350101e+00,1.740067179397688634e-03
4.084912191798855119e+00,3.586896157664155282e+01,-1.001154267589403624e+00,1.572933566748986253e-02
7.536120376360233308e+01,3.160086816269625019e-04,-1.005941087024678771e+00,2.894001634298497105e+00
9.155319177562990518e+00,3.079854494506333040e+01,-1.001155256702120244e+00,3.525499786036323524e-02
6.445378198719788543e+01,6.263473452376536708e-03,-1.000778762804433120e+00,3.114122610383945222e+00
5.491038405904862429e+01,9.203977949536237824e-02,-9.736066185255013439e-01,5.290608871606677255e+00
2.724188211869612530e+01,1.271202388714463005e+01,-1.001152940725559271e+00,1.049470050953222322e-01
7.883557718157219085e+01,9.789693461520715227e-05,-1.003813853937547851e+00,1.567495224449347191e+00
7.887380553219838220e+00,3.206649939715621400e+01,-1.001153600781775399e+00,3.037107477535505931e-02
4.492778573111085905e+01,8.889881990735749584e-01,-9.449849674414728673e-01,5.321145524017201645e+00
1.745641979521449727e+01,2.249742443720031559e+01,-1.001156148815505631e+00,6.721770005493721278e-02
3.803683515828915063e+01,3.195038718971597191e+00,-9.780998431281467953e-01,4.367342043106313909e+00
6.022865232185512241e+01,2.200719163000134856e-02,-9.869768928536404307e-01,4.261395219886892960e+00
1.382445764871171434e+01,2.612945892396749414e+01,-1.001151340000539625e+00,5.323220884534068248e-02
6.799883647616280768e+01,2.444621724789412635e-03,-1.003668873507531867e+00,2.665350439572440333e+00
7.816491642729339162e+01,1.097349612930481638e-04,-9.987873464317305050e-01,2.437888602261212956e+00
6.330954306977153578e+01,9.204251807878153363e-03,-9.948237573049089066e-01,3.903991814468841692e+00
7.797054366364095301e+01,1.459195763109133492e-04,-1.003997513890702908e+00,2.126008722789246796e+00
1.378775519138661920e+00,3.857508901228310094e+01,-1.001160494875380280e+00,5.309136850242119655e-03
6.390469104702294345e+01,8.377082909765576346e-03,-9.867474812017709151e-01,4.749052922031871127e+00
6.536814705595243424e+01,5.130910927936628389e-03,-9.912967055899134516e-01,3.932308881876231954e+00
6.206691131620416968e+01,1.357784666972285635e-02,-9.920455918025219422e-01,3.542799430709461905e+00
1.349705420252624855e+01,2.645680480619839869e+01,-1.001155234571644792e+00,5.197982475970412686e-02
4.546488955955681632e+01,7.885606611255786547e-01,-9.531072471643041721e-01,5.250483900532199044e+00
2.916310497260017343e+00,3.703757217576300320e+01,-1.001151112717071801e+00,1.122949038215519807e-02
4.780301627943280351e+01,4.879252098065918197e-01,-9.562824464832365701e-01,5.482105399346811403e+00
3.112115044736938785e+01,8.832667713314899416e+00,-1.001156268876070676e+00,1.198351340962285766e-01
3.829179432427320506e+01,3.055383601874720689e+00,-9.777171075488401142e-01,4.498858498399814998e+00
6.516188449202408606e+01,6.526263753357560392e-03,-9.935668835190638593e-01,3.661185598499624660e+00
2.478861140651058292e+01,1.516533001320832419e+01,-1.001151646229077041e+00,9.546751434254423241e-02
1.674066435736631320e+01,2.321319208005220958e+01,-1.001155224240350750e+00,6.447446800308906378e-02
6.343439484948348905e+01,1.071753373813213138e-02,-9.926259655292902773e-01,4.395013890189532368e+00
1.953813693129659868e+01,2.041572720365937244e+01,-1.001154954601461311e+00,7.523347150942022443e-02
7.791804726066138187e+01,1.795014796821932054e-04,-1.003883074418952637e+00,2.175600050090058524e+00
7.625337967157221897e+00,3.232854181417707196e+01,-1.001153491583750776e+00,2.936258457288759907e-02
6.666823076773678736e+01,4.128988168517077131e-03,-9.986440208705259503e-01,4.087064097772893589e+00
1.586941012301741338e+00,3.836693539074936155e+01,-1.001152220626650768e+00,6.110651994113014927e-03
5.559850339600052394e+01,7.607932820271492980e-02,-9.828600501816469048e-01,4.921848256969917124e+00
2.189379106591042401e+01,1.806014821496219724e+01,-1.001150666083942875e+00,8.436194458992013478e-02
5.777454236947282595e+01,4.388870311526840706e-02,-9.762813292027644474e-01,4.824219484837009908e+00
1.085009534995840852e+01,2.910376455917014837e+01,-1.001155698858511300e+00,4.177936458757385702e-02
5.951828601576516320e+01,2.715650397425123722e-02,-9.876731372049091240e-01,4.445030754016059404e+00
1.588427389789313082e+00,3.836544710901849697e+01,-1.001153144983290666e+00,6.116446762351198871e-03
7.434978774832637782e+01,3.201537963868773926e-04,-1.003455784996386102e+00,2.321854816297571400e+00
3.271463610879628447e+01,7.247791394116626762e+00,-1.000743529732353254e+00,3.864874735516476423e-01
5.532296555605729083e+01,8.272180908981816017e-02,-9.787537345131250843e-01,4.941104319625694963e+00
7.072556296212673033e+01,7.541296614541867548e-04,-1.001352284945319804e+00,2.432397875282444222e+00
4.382433445824807450e+01,1.092045135553669777e+00,-9.507434953937503597e-01,5.210750769599337140e+00
7.713772464803634321e+00,3.224008353977356478e+01,-1.001156490304243807e+00,2.970373065993934386e-02
1.166189473377019503e+01,2.829201887488851241e+01,-1.001149983774590746e+00,4.491909935692758177e-02
3.026972365443778301e+01,9.684575802289407065e+00,-1.001138028150300618e+00,1.171027620791558338e-01
8.672209890721314096e+00,3.128165647778152447e+01,-1.001155170633836633e+00,3.339393036061076570e-02
7.182693509117099495e+01,6.954667683205904708e-04,-1.000082037515525046e+00,2.457525757553823631e+00
1.515373211856984703e+01,2.480013074531306572e+01,-1.001155125996441964e+00,5.835193431355856913e-02
1.930903995233322945e+01,2.064488919676179535e+01,-1.001151449272506655e+00,7.435743829163642127e-02
1.138933214207639821e+01,2.856459169340233473e+01,-1.001149551995921039e+00,4.386372822049724313e-02
2.368812569140182944e+01,1.626573465717955358e+01,-1.001155028104567357e+00,9.121423569378094010e-02
1.788963707554237459e+01,2.206414911926837163e+01,-1.001158739060077352e+00,6.892298194842200187e-02
5.317636033769370840e+01,1.420510022513410964e-01,-9.661481602746597730e-01,5.567718465791636540e+00
2.538207053084670761e+01,1.457179022498840659e+01,-1.001154860649667189e+00,9.776239842114924083e-02
1.735213757181337968e+01,2.260179747403375927e+01,-1.001150919050820320e+00,6.681580183660394689e-02
3.398792672890012057e+01,6.040532189851086642e+00,-9.974201892734125829e-01,1.343903522815163232e+00
7.560523682338020990e+01,2.842996068569876860e-04,-1.002780213762761052e+00,2.832344027160869082e+00
2.982802547910474544e+01,1.012605411733920491e+01,-1.001146082676492854e+00,1.167266797273445456e-01
1.927016027956766919e+01,2.068369612571859761e+01,-1.001155071021472942e+00,7.422288704336735266e-02
3.590310476457756295e+01,4.521816275226883342e+00,-9.899785020653812939e-01,3.080606530038643598e+00
5.666459404905636887e+01,5.562784802150091967e-02,-9.820833729750655383e-01,4.777993142186383935e+00
7.930499757114107240e+01,8.031372604567697771e-05,-1.004877289293164777e+00,2.414314435374514733e+00
4.508825593738929172e+01,8.500399978330602790e-01,-9.510669529408215528e-01,5.216149046192411376e+00
1.408685372336057284e+01,2.586701421243644816e+01,-1.001154698333926563e+00,5.424614329968294180e-02
2.656258080775301522e+01,1.339125881628390857e+01,-1.001155754331007008e+00,1.022827601844988055e-01
3.546956414605518404e+01,4.846095616084854285e+00,-9.919244088004558479e-01,2.872548306430717791e+00
6.306139564473487269e+01,1.036230379530233420e-02,-9.967429194606475251e-01,3.485716050575313751e+00
7.733194478817706852e+01,9.968833636923697347e-05,-1.002691680079560665e+00,1.272586199471673396e+00
3.133982744058677383e+01,8.614469196559792152e+00,-1.001150383221322215e+00,1.299923510229431811e-01
1.341513130091844808e+01,2.653874056608927745e+01,-1.001154555053551887e+00,5.165667283913545627e-02
5.757343431237683262e+01,4.545935945305733250e-02,-9.836515956754807721e-01,4.439499494192254758e+00
3.610251554520273487e+01,4.384189018683986916e+00,-9.886309951632069604e-01,3.284795902997237338e+00
6.615866594891018337e+01,4.417508396458522807e-03,-9.976895025855548882e-01,3.287232909923391233e+00
2.821343545887974358e+01,1.174040110274130200e+01,-1.001155595886054295e+00,1.087073781192223060e-01
4.508938853928156476e+01,8.658083205994652198e-01,-9.459155744445777447e-01,5.315895047477377844e+00
6.823226328676909702e+01,2.213797060325052666e-03,-9.948802499068781779e-01,3.246359492635980004e+00
2.854403462546963866e+00,3.709947018086209880e+01,-1.001153908331993803e+00,1.099138569580773196e-02
7.317461766254334066e+01,5.174255030964186510e-04,-1.004993144332904542e+00,2.564841213946831289e+00
5.386088048839062736e+01,1.195078476907302095e-01,-9.727836335522972444e-01,5.161176970429883326e+00
6.707700448412833794e+01,3.673812538802394018e-03,-9.922828790404487620e-01,3.659396928312704578e+00
4.412640182989444781e+01,1.031335829060604947e+00,-9.457891076874989089e-01,5.209255740404572066e+00
5.419747923077498086e+00,3.453410748335214464e+01,-1.001157719701682991e+00,2.086931720010029578e-02
3.604591038816727178e+01,4.420911127282457720e+00,-9.881666385713006040e-01,3.213499560673796385e+00
7.795328142459236176e+01,1.277765948863244909e-04,-1.004970297432939308e+00,2.769476121640970678e+00
2.346616443519598860e+01,1.648761128186868063e+01,-1.001158633511251006e+00,9.036062027061898816e-02
6.308440513306705100e+01,8.621415556101123812e-03,-9.952786478040883678e-01,3.589184612508211192e+00
3.293323491561783101e+01,7.031884596504446527e+00,-1.000353919771994171e+00,5.550799957165614140e-01
6.018203813599085095e+01,2.164910186448690266e-02,-9.874703231592214525e-01,4.234825658278802862e+00
5.670093387423776221e+01,6.039130670366465309e-02,-9.838692767281878027e-01,4.686010844033409839e+00
3.705941225304520970e+01,3.747939352195839291e+00,-9.849191505848730044e-01,3.876683605794926546e+00
3.723771885772679013e+01,3.656793092744454743e+00,-9.845263532219920011e-01,3.999154441194321397e+00
6.843095261067730917e+00,3.311075446015637880e+01,-1.001157884279954002e+00,2.635007220575666734e-02
5.401711926580644985e+01,1.145058650189050287e-01,-9.791643093496497086e-01,5.132563199207985427e+00
1.882109078125061075e+01,2.113276948510096886e+01,-1.001155177243773009e+00,7.247243260394022057e-02
1.542594902729757855e+01,2.452790201408715021e+01,-1.001155906298465403e+00,5.939986659529422619e-02
5.572951429094911191e+01,7.487418063570447369e-02,-9.715320845611015166e-01,4.989886342501794303e+00
7.453981009373792688e+01,2.120814562423872719e-04,-1.003112089310080446e+00,1.398531007545302796e+00
1.721884783759898951e+01,2.273505470877135792e+01,-1.001152767257359244e+00,6.630343908358460325e-02
3.980074187382309958e+01,2.348314328066036794e+00,-9.727502619609178502e-01,4.860102817908346751e+00
7.796783152033926001e+01,1.268485811218042036e-04,-1.004639051570477504e+00,2.434785095058040305e+00
6.614119261838551367e+00,3.333975669704214795e+01,-1.001154029526616140e+00,2.546827750292051523e-02
7.401109956548270929e+01,2.887843744562630806e-04,-1.004584228452324313e+00,2.441557343534764168e+00
6.625130795475725165e+01,4.611052370917636048e-03,-9.905988891363475268e-01,3.800477841264837675e+00
2.257184782674833912e+01,1.738219359120041929e+01,-1.001146591903889549e+00,8.696890391481512661e-02
2.558528191213626002e+01,1.436855402383111802e+01,-1.001155845985385318e+00,9.853104019104415301e-02
6.377289206844406522e+01,7.362811480169027291e-03,-9.934383293263762127e-01,3.527455432979035077e+00
4.872906383827086785e+01,3.957305548172075360e-01,-9.624290202937493266e-01,5.575999546163175502e+00
6.728799960105729383e+01,2.565651876148840067e-03,-1.002655248020096090e+00,2.962277023996133352e+00
4.042425118572107579e+01,2.105826795903296578e+00,-9.649318077496312762e-01,4.932904576152968623e+00
1.895933197371413570e+01,2.099449232359751250e+01,-1.001156782736185358e+00,7.302504660162879857e-02
6.328254431862228557e+01,9.914729367098992427e-03,-9.918310968130980010e-01,3.956517049542131570e+00
3.989170089133509123e+00,3.596470819747201375e+01,-1.001153127805676890e+00,1.536065427724970719e-02
4.601831689903580269e+01,7.053084475722615210e-01,-9.521906245907211241e-01,5.230172863675996098e+00
5.013874861503087033e+01,2.957438233418939744e-01,-9.610506241640747183e-01,5.757777973834006247e+00
4.346965880499175228e+01,1.179203838031116947e+00,-9.556893338133825022e-01,5.210471809396541865e+00
1.318891977918665859e+01,2.676498908926419062e+01,-1.001151771964653214e+00,5.078504002781624588e-02
7.451925861321234379e+01,2.718325190863102401e-04,-1.003888425790211869e+00,2.152537675427620645e+00
2.101897203904115941e+01,1.893490991530476464e+01,-1.001154047840808525e+00,8.093823045586942544e-02
4.555684095048555093e+01,7.724768052472186231e-01,-9.523288534027987140e-01,5.314070430763766950e+00
1.672255936891851746e+01,2.323136165797192021e+01,-1.001151570986304584e+00,6.439331257641305040e-02
5.028157978328992783e+01,2.839616340130965422e-01,-9.676616955206602810e-01,5.635313479007062476e+00
7.599508237854210790e+01,4.183908128618532779e-04,-1.005024407740805703e+00,2.690446945909202192e+00
2.699643046661806878e+01,1.295766109394812204e+01,-1.001145114093508814e+00,1.041310428962580609e-01
5.054479473261977773e+01,2.628637523451600178e-01,-9.755035460955211457e-01,5.380832968016536100e+00
1.961309042195942709e+01,2.034081823791303734e+01,-1.001152573254150191e+00,7.552722417206766958e-02
4.244869982311571022e+01,1.441911487716849072e+00,-9.518878049559985621e-01,5.177699084463626811e+00
2.878509744029963002e+01,1.116866336705822249e+01,-1.001157626754217267e+00,1.109759809430227728e-01
5.493356714636837523e+01,9.174629650240591350e-02,-9.764199643784011728e-01,4.995165105924566085e+00
2.334934849924980682e+01,1.660462487166921619e+01,-1.001150198640896605e+00,8.990848033907522519e-02
6.906380617431398150e+01,1.762708283114767290e-03,-1.001645611029768235e+00,3.135097353288859523e+00
4.436773531158327444e+01,9.823099398541221827e-01,-9.524499406450643857e-01,5.210869849602245196e+00
4.111183291790253946e+01,1.828416531240417697e+00,-9.709632334835763823e-01,4.929332662687102129e+00
5.904474053747249940e+01,2.925601820003121550e-02,-9.902938140261219324e-01,3.825082439602315976e+00
4.161164913214773264e+01,1.674147382395026140e+00,-9.651139621357684995e-01,5.056221570111677721e+00
4.393235170180279425e+01,1.061847408652026870e+00,-9.520196583631337361e-01,5.249501630051249812e+00
3.846201827309440091e+01,2.978410087375652715e+00,-9.772415579512233608e-01,4.554893067646196947e+00
6.525028184422359345e+01,5.705795427368542082e-03,-9.965999558647812284e-01,3.718658429213683725e+00
1.184798978810100323e+01,2.810590978957556274e+01,-1.001152246913061372e+00,4.562169845292427667e-02
7.775717940236573611e+01,1.044895781262695085e-04,-1.005024630679390407e+00,2.279673413448332298e+00
3.403157113699792902e+00,3.655072227299997678e+01,-1.001152565806125105e+00,1.310415183162268703e-02
2.245953508558600475e+01,1.749433879407351711e+01,-1.001153755619102359e+00,8.656798998178059923e-02
7.036431035065217543e+01,1.077781462340661293e-03,-1.002551534049562765e+00,2.391684593522869662e+00
2.157331735959706620e+00,3.779654233053904733e+01,-1.001153910807052849e+00,8.307004247554785475e-03
4.775569145068998722e+01,4.934247698468456900e-01,-9.548921591230027373e-01,5.528320334372296863e+00
8.464114248116132444e+00,3.148976674614640814e+01,-1.001153539403943471e+00,3.259183822084957965e-02
1.932196125524997754e+01,2.063189688929530519e+01,-1.001155093560471832e+00,7.441432538897031768e-02
1.693386631887150173e+01,2.302002901995176742e+01,-1.001152753948427510e+00,6.522600884257501175e-02
6.679051090175507355e+00,3.327486116907626013e+01,-1.001148533716559763e+00,2.571838053086094450e-02
3.806132591098035789e+01,3.185433871619367086e+00,-9.791792391052297484e-01,4.440965497142655316e+00
1.291467160674841352e+01,2.703916242122088676e+01,-1.001157490054543686e+00,4.972975247261762766e-02
4.898968699197229171e+01,3.814560688768585672e-01,-9.595311698746230578e-01,5.680041614614519396e+00
7.967732499103740906e+01,7.386249867459305238e-05,-1.004810800027523099e+00,1.923489083155613066e+00
6.067606612326768811e+01,2.120825711492156651e-02,-9.907001028680887389e-01,4.222374052439113790e+00
3.862667523684696391e+01,2.880366402362182221e+00,-9.716734091561699538e-01,4.591807855588581511e+00
1.626079715528561564e+01,2.369309002513327300e+01,-1.001153624912038520e+00,6.261367698451285324e-02
6.236257312393851748e+01,1.229677705561779688e-02,-9.895019226416070790e-01,4.155137248176107967e+00
7.212203930459963885e+00,3.274167920769158258e+01,-1.001152254351826532e+00,2.777613265712960619e-02
1.983903139492653622e+01,2.011484737160285619e+01,-1.001153707855570341e+00,7.643264721429686437e-02
2.123281942653751742e+01,1.872098483923626944e+01,-1.001157565328600008e+00,8.177746389369375257e-02
3.220882498716338915e+01,7.747252744251429846e+00,-1.001100150247377973e+00,1.778229423938719189e-01
4.072319647145792487e+01,1.981588144232840243e+00,-9.709895674841625413e-01,5.006685414756360863e+00
3.760642052306057792e+01,3.437322564072538444e+00,-9.792419402794667604e-01,4.216873619965965325e+00
3.870570951299922058e+01,2.847635710924508956e+00,-9.763384710889091433e-01,4.657245013048997961e+00
4.746269267596940011e+01,5.196323554101216491e-01,-9.488786437164574705e-01,5.518678208631233595e+00
3.144513808697875845e+01,8.508936055840045753e+00,-1.001165930206568078e+00,1.280090309264804715e-01
3.278054431140267866e+01,7.187362484993554901e+00,-1.000463379854672707e+00,3.484410272690032229e-01
6.149256505680882157e+01,1.501787207465959256e-02,-9.973204326198538139e-01,3.667127301186500876e+00
6.890304025865967219e+01,2.099309053928981664e-03,-9.991108567276922869e-01,3.264716063190295170e+00
6.179824820264714447e+01,1.444199214144682199e-02,-9.883329495417958466e-01,4.109194824432107040e+00
3.160317617344595931e+01,8.350365900340545267e+00,-1.001200665673089407e+00,1.451130956346606826e-01
1.497043101196886994e+01,2.498345798756568570e+01,-1.001153406165909310e+00,5.764550109684023205e-02
4.541103982582453114e+01,7.932513422461762165e-01,-9.505893166104312231e-01,5.313230239933848686e+00
2.196904811229459398e+01,1.798484296427312401e+01,-1.001153302106567944e+00,8.463393471975698412e-02
7.408974783309247414e+01,3.933806811542316290e-04,-1.005038017208829126e+00,2.981351877227002234e+00
3.595876279352829386e+01,4.487821376205037183e+00,-9.887349212199855186e-01,3.215272223772930538e+00
5.866199945587599984e+01,3.507709134289708347e-02,-9.781287123526919425e-01,5.083531064558038715e+00
7.730267036627233779e+01,4.956148313093993992e-05,-1.001817048096240503e+00,7.384014593395794579e-01
5.382780130241459915e+01,1.224289146486978036e-01,-9.765940718883173721e-01,5.018419767676753906e+00
2.073163399313161293e+01,1.922220774725435888e+01,-1.001156010586208955e+00,7.982923069806439897e-02
6.826764222806379223e+01,2.560053519216675798e-03,-1.000275287232429644e+00,3.670551066774729421e+00
6.829556086082932609e+01,2.213106488533671690e-03,-1.003057679280934922e+00,3.199267292781214245e+00
6.090417959926026015e+01,1.961515953790181691e-02,-9.909813071738241552e-01,4.336112135067141438e+00
2.074421680003578672e+01,1.920963368238904678e+01,-1.001154589795001160e+00,7.996852149716181246e-02
7.498691650715178980e+01,3.824454599890073081e-04,-1.003829264300413859e+00,3.085225723311459500e+00
2.331419952749855184e+01,1.663968747750499588e+01,-1.001153893855582178e+00,8.977446252459819753e-02
7.346259962381816422e+01,3.949528518079350146e-04,-1.003731053712499710e+00,2.628795683309119724e+00
4.899480702173405433e+01,3.724264578316880958e-01,-9.662512267855126735e-01,5.588979936804638449e+00
7.104491058137533344e+01,5.967371247329314107e-04,-1.000221537063233912e+00,2.626559893087730302e+00
6.009276294401112750e+01,2.421250975049533613e-02,-9.869362139436443915e-01,4.355384478131923309e+00
4.881557223636774268e+01,3.938876695033734499e-01,-9.620717927517896673e-01,5.595770175724870121e+00
6.107709492165933796e+01,1.803453196016216106e-02,-9.885531155081175303e-01,4.065662506822911304e+00
2.570391196863621275e+01,1.424991623947059693e+01,-1.001155277650316755e+00,9.909378156605407051e-02
3.121171227203291920e+01,8.742433686234074131e+00,-1.001168747937553505e+00,1.397425834857953519e-01
9.540958190461266142e+00,3.041294390521629154e+01,-1.001151053496607712e+00,3.674147773059354555e-02
7.185670388773922923e+01,6.977193406568459044e-04,-1.003473183863354157e+00,1.956218196363830542e+00
1.390453893198581703e+01,2.604929502403762598e+01,-1.001157215300314540e+00,5.354279157475873990e-02
3.265543809402815612e+01,7.304533470034901832e+00,-1.001108716375469943e+00,3.199314826379755505e-01
3.454886149377403015e+00,3.649899582979047352e+01,-1.001151843703635302e+00,1.330332937782840140e-02
6.349875976147386325e+01,8.228867771054441602e-03,-9.843849738698354779e-01,4.684633986592641186e+00
3.764024736842712571e+01,3.396064826641878920e+00,-9.818908350727783008e-01,4.197223465727327074e+00
5.463323417565433004e+01,9.880002786254342417e-02,-9.700662097173816667e-01,5.156639380127691297e+00
5.102078422126700730e+01,2.444729679809837797e-01,-9.706712196594876607e-01,5.613154787431185788e+00
7.665376917701367177e+01,1.801751941493770243e-04,-1.002752838871978414e+00,1.467025433098765763e+00
1.028531133347065918e-01,3.985101977031318654e+01,-1.001153413910935930e+00,3.960451751784979896e-04
1.763937275209104882e+01,2.231453737950050709e+01,-1.001152283662005038e+00,6.792787334934100030e-02
6.901862122044641978e+01,2.051615569994530864e-03,-9.929916587513597515e-01,3.703839316102813584e+00
2.577153639704370391e+01,1.418240809064105612e+01,-1.001151641776260259e+00,9.925281476343694731e-02
1.196538551420515795e+01,2.798847811785400808e+01,-1.001155276739294164e+00,4.607388017602510183e-02
1.215694124165873191e+01,2.779691446326670246e+01,-1.001155917510080373e+00,4.681151408811063536e-02
6.128321829331822812e+01,1.700564420046908956e-02,-9.965537157357459153e-01,3.826823009475588844e+00
8.659837911227405982e+00,3.129407692103464100e+01,-1.001149649413310305e+00,3.334536034154431811e-02
3.870061149146790669e+00,3.608381803846238256e+01,-1.001152852119029824e+00,1.490201060516681969e-02
3.518310503069798045e+01,5.048672835507779233e+00,-9.948599559966689876e-01,2.474306413142060457e+00
1.861028500024247734e+01,2.134354974732542587e+01,-1.001156510540145206e+00,7.166403399805706953e-02
1.600512178371903360e+01,2.394874043421558696e+01,-1.001154820222599939e+00,6.164430669199395113e-02
5.300160524374491189e+01,1.490253126840830333e-01,-9.663573993157876796e-01,5.501178599967791349e+00
1.302761968924316172e+01,2.692634107488745698e+01,-1.001147500828858394e+00,5.016982616154778973e-02
6.558705364197918186e+01,4.630099092233630823e-03,-9.916298266595205968e-01,3.911925264813331360e+00
1.082613980215313632e+01,2.912771427011545811e+01,-1.001156004224219132e+00,4.169088319749086891e-02
4.727483929527104323e+01,5.445759496155105905e-01,-9.540750973600662377e-01,5.459532327191888967e+00
1.083176048043146267e+00,3.887069397691206518e+01,-1.001157050035975882e+00,4.170882065109651933e-03
4.728379450757516622e+01,5.413103284648065339e-01,-9.555051693617239161e-01,5.411559130021798225e+00
2.376896961851067402e+01,1.618491542344837342e+01,-1.001153949479471006e+00,9.152867256179270106e-02
6.234043225476406036e+01,1.263184675824255247e-02,-9.899289041580009441e-01,4.315070830025479864e+00
4.801540885350591736e+01,4.614714288086852467e-01,-9.519373479085161405e-01,5.595694523701918222e+00
3.467523189722356847e+00,3.648634386245065997e+01,-1.001156163198579696e+00,1.335204697086355731e-02
1.910846918054236454e+00,3.804302828879299625e+01,-1.001153235780412043e+00,7.357886827272995880e-03
2.900413716391597063e+01,1.094974784574281657e+01,-1.001153956726972494e+00,1.117071680107610127e-01
6.388182026560139093e+01,8.314100631707980679e-03,-9.923378601765182605e-01,3.926715691059001756e+00
1.478758301658603003e+01,2.516627777607470762e+01,-1.001155218564373506e+00,5.694356221172103966e-02
1.767299699018326464e+01,2.228088139377740262e+01,-1.001154194112973350e+00,6.805151945872393859e-02
5.421596614210795195e+01,1.093934795382167924e-01,-9.832339387673371123e-01,4.892235877905453556e+00
2.589503828774517302e+01,1.405894434672122095e+01,-1.001150204397042831e+00,9.971797055141071175e-02
3.327853949410914680e+01,6.706075653357077115e+00,-9.996240040672056404e-01,7.160947467245276643e-01
5.042282023346874809e+01,2.812645543379554414e-01,-9.621138301651303015e-01,5.708650858501961523e+00
1.201538778897242032e+01,2.793850959978217574e+01,-1.001152291749041634e+00,4.626873466762988774e-02
6.064590569198284697e+01,1.926977039846903064e-02,-9.935236578035133714e-01,3.868225144681629590e+00
3.811263815329770921e+01,3.161054576709762198e+00,-9.787515856153364835e-01,4.416314313378165046e+00
5.135477918163164901e+00,3.481840425013168527e+01,-1.001152680066705436e+00,1.977460569689373782e-02
7.763445185124764691e+01,1.330695962492915946e-04,-1.003557167119581761e+00,2.218939526966117626e+00
3.474443204833553978e+01,5.401562874391265368e+00,-9.953572796784415644e-01,2.056956559754128389e+00
5.504803391267485324e+01,9.089987556953987857e-02,-9.781990562261653199e-01,4.867771586185973831e+00
1.359518307404117721e+01,2.635874045964865431e+01,-1.001150731260167293e+00,5.235048022157422903e-02
